Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
29296,Gravitational,,11 - 50,29.2,3,25.0,venture_a,Early Stage Venture,3.0,1018076.0,crunchbase,Oakland,United States,US-West,,Northern California,Kleiner Perkins;S28 Capital;Y Combinator,,California,0bc4820c95511337cb22afd76323eed0,94607,gravitational
29297,Node,,11 - 50,39.3,6,16.0,venture_unknown,Late Stage Venture,12.0,4166316.0,crunchbase,San Francisco,United States,US-West,,Northern California,NewView Capital;MS&AD Ventures;Plum Alley;NEA;Wharton Alumni Angels;Avalon Ventures;JetBlue Technology Ventures;Dreamers VC;GingerBread Capital;Canaan Partners,"Whittaker, James;Cuban, Mark",California,0cad6bb16fea2808a4d3fa8491732505,94103,node
29298,Link Labs,,51 - 100,7.940282000000002,2,2.240282,venture_unknown,Late Stage Venture,,779137.0,crunchbase,Annapolis,United States,US-East,['AirFinder'],Mid-Atlantic,,,Maryland,72c636f9c322fa3e20e2e03f94fd8345,21401,link-labs
29299,Amplyx Pharmaceuticals,,11 - 50,117.7,5,67.0,venture_c,Late Stage Venture,9.0,11062726.0,crunchbase,San Diego,United States,US-West,,Pacific Southwest (Orange County and San Diego),Generation Ventures;RiverVest;Arix Bioscience;Pappas Capital;3x5 Special Opportunity Fund;New Enterprise Associates;Lundbeckfonden Ventures;Sofinnova Investments;BioMed Ventures,,California,ae50a8e5e39b7a580d906fcda374fa74,92121,amplyx-pharmaceuticals
29300,Ava,,51 - 100,42.436441,6,30.0,venture_b,Early Stage Venture,4.0,68307.0,crunchbase,Zürich,Switzerland,GSA,['Ava Women'],,Privilège Management SA;Alpana Ventures;btov Partners;SVC,,Zurich,7fd47a0cd6d48f2162e3b59e0cdd6a23,8045 ,ava-3
29301,Bio-Medical Research,,251 - 500,22.905864,2,8.299123,venture_unknown,Late Stage Venture,1.0,3650242.0,crunchbase,Galway,Ireland,UK&I,['InnOvOtion By Holly llc '],,Beechbrook Capital,,Galway,961df4471feb9861a3a6be8364231083,,bio-medical-research-limited
29302,Smart Pension,,251 - 500,24.149168,3,83.88839499999997,venture_b,Early Stage Venture,5.0,14423863.0,crunchbase,London,United Kingdom,UK&I,,,LOVEFiLM;Graze,"Adelsbach, Chris;Valentine, Tom;Reeve, William",England,fa4c36516a1af6ba8d95cdeae254cce0,W2 6LG,smart-pension
29303,"PatientBond, LLC",,11 - 50,2.957073,2,0.67,venture_unknown,Late Stage Venture,,2031330.0,crunchbase,Elmhurst,United States,US-Central,,Midwest,,,Illinois,b2a91207c2b74af4fa2239fa7e14333c,60126,patientbond-llc
29304,SWORD Health,,11 - 50,24.466017,5,9.0,venture_a,Early Stage Venture,6.0,4239465.0,crunchbase,New York,United States,,,,Khosla Ventures;Founders Fund;Faber Ventures;Green Innovations;Vesalius Biocapital Partners,"Groom, Lachy",New York,fdb6403a5d92203b20aba3f29779cb70,NY 10018,sword-health
29305,Mfind,,11 - 50,0.0,2,0.0,venture_a,Early Stage Venture,1.0,70387.0,crunchbase,Warsaw,Poland,CESA,,,Martis Consulting Sp. z o.o.,,Mazowieckie,b2860bc0211a94140f72fb4f5e72024b,,mfind
29306,Stasis Labs,,11 - 50,5.0,4,0.0,venture_unknown,Late Stage Venture,1.0,14205885.0,crunchbase,Los Angeles,United States,US-West,,Greater Los Angeles,Blacktop Capital,,California,fe11c742cf5c894818996a81a2565d8b,90035,stasis-labs
29307,LatestOne,,,6.3521,2,3.3521,venture_unknown,Late Stage Venture,1.0,697551.0,crunchbase,Hyderabad,India,India,,,Lorintree,,Andhra Pradesh,e2beff0b1b83319be0a36c7b21a6a355,500034,latestone
29308,Alloy,,11 - 50,15.93202,4,12.0,venture_a,Early Stage Venture,3.0,2252897.0,crunchbase,New York,United States,US-East,['First Mile Group'],New York,Primary Venture Partners;Eniac Ventures;Bessemer Venture Partners,,New York,3467032f399d83861f06f6cf7f05e475,10013,alloy-2
29309,Mellitus,,1 - 10,13.762866,7,3.4,venture_unknown,Late Stage Venture,,28490770.0,crunchbase,Boston,United States,US-East,,New England,,,Massachusetts,a0291f09380ead2b2e353b5e72cf6039,02109,mellitus
29310,Outnorth,,51 - 100,4.40434,3,0.0,venture_unknown,Late Stage Venture,1.0,235211.0,crunchbase,Kalmar,Sweden,Nordics,,,Egmont Publishing,,Kalmar Lan,a199d0789cd8cb9917a2c7b0f702c5e1,,outnorth
29311,Caliroots,,101 - 250,5.9124370000000015,4,1.894399,venture_unknown,Late Stage Venture,1.0,58595.0,crunchbase,Stockholm,Sweden,Nordics,['Californian Roots AB'],,,"Stenbeck, Cristina",Stockholms Lan,140ced742a5f8e462756c31610a1d1a9,,caliroots
29312,Pensa Networks,,11 - 50,4.0,2,4.0,venture_a,Early Stage Venture,1.0,,crunchbase,Mountain View,United States,US-West,['Aegina Systems'],Northern California,March Capital Partners,,California,87185d4739a580a156efa8cfbd837367,94043,pensa-networks
29313,Splash,,51 - 100,14.5,5,7.0,venture_b,Early Stage Venture,8.0,,crunchbase,New York,United States,US-East,['One Clipboard'],New York,Great Oaks Venture Capital;ScaleUP Ventures;Ascent Venture Partners;Spark Capital;Studio VC;Lerer Hippeau,"Karp, David;Yusupov, Rus",New York,f6b9767f1ac59ee044435767615429ea,10001,splashthat
29314,Near,,101 - 250,134.0,4,100.0,venture_d,Late Stage Venture,1.0,,crunchbase,Singapore,Singapore,Asean,['Adnear'],,Greater Pacific Capital,,Central Region,2f0d330f7a060aaec8f178522ab03f35,039190,nearco
29315,Verato,,51 - 100,35.0,3,10.0,venture_c,Late Stage Venture,4.0,,crunchbase,Mclean,United States,US-East,"['Araxid', 'Araxid Prime']",Mid-Atlantic,California HealthCare Foundation;Columbia Capital;Blue Heron Capital;Bessemer Venture Partners,,Virginia,ae6f9fd2eac3b4418b46934a356bfff9,22102,verato
29316,Leaseonline,,1 - 10,1.725,2,0.725,venture_unknown,Late Stage Venture,1.0,2721864.0,crunchbase,Stockholm,Sweden,Nordics,,,NFT Ventures,,Stockholms Lan,b9a63751ec88dea543f64d9000015737,,leaseonline
29317,Challengermode,,11 - 50,6.003808,3,4.0,venture_unknown,Late Stage Venture,2.0,76824.0,crunchbase,Stockholm,Sweden,Nordics,,,PIKvc,"Ibrahimovic, Zlatan",Stockholms Lan,3f8e4e9ec6db8f3dd0d45e9b2748b79d,114 28,challenger-mode
29318,Peakon,,101 - 250,67.97145,4,35.0,venture_b,Early Stage Venture,4.0,141120.0,crunchbase,Copenhagen,Denmark,Nordics,,,Balderton Capital;Atomico;EQT Ventures;Idinvest Partners,,Hovedstaden,512537d04be0b7362bb527099afd300f,,peakon
29319,CognitiveScale,,51 - 100,40.0,3,0.0,venture_b,Early Stage Venture,1.0,3630967.0,crunchbase,Austin,United States,US-West,,Central Texas,Norwest Venture Partners,,Texas,7533d7b690c5e235f79da290f8e8b783,78759,cognitivescale
29320,Solease,,1 - 10,13.296118,8,3.415359,venture_unknown,Late Stage Venture,1.0,3522507.0,crunchbase,Utrecht,Netherlands,WEM,,,Arosa Capital Management,,Utrecht,3e8d7b58b893e29fa131c2f34804e640,,solease
29321,Niki,,51 - 100,6.287653,10,0.0,venture_a,Early Stage Venture,5.0,386917.0,crunchbase,Bangalore,India,India,,,Unilazer Ventures;FinSight Ventures;EMVC,"Chawla, Haresh;Tata, Ratan",Karnataka,03c273fece1abc89598d385db845d211,560095,niki-ai
29322,Genext Students Limited,,11 - 50,1.03,3,0.25,venture_unknown,Late Stage Venture,,1045565.0,crunchbase,Mumbai,India,India,,,,,Maharashtra,96f13a0eeaae07420bf0fa7d716c35a2,400021,genext-students-limited
29323,Titanium Falcon,,1 - 10,0.0,2,0.0,venture_a,Early Stage Venture,,34138066.0,crunchbase,San Jose,United States,US-West,,Northern California,,,California,f40fca1b1fa763e9530a956edecf44a0,95113,titanium-falcon
29324,Interloop,,1 - 10,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Chicago,United States,US-Central,,Midwest,Good Growth Capital,,Illinois,5411941d75f17f94b8ea0ac99fe6c0ab,60654,interloop
29325,AdCritter,,,2.32102,1,2.32102,venture_unknown,Late Stage Venture,,1762380.0,crunchbase,Nashville,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,Tennessee,5328475dd4fb181cc84099fe81bf2353,37204,adcritter
29326,Tradiv,,1 - 10,1.0,2,0.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Solana Beach,United States,,,,Tech Coast Angels;Sand Hill Angels,,California,54bc6201162505e2dfe36b3c0024cf5f,,tradiv
29327,MemberClicks Inc,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,2.0,851428.0,crunchbase,Atlanta,United States,US-Central,['MemberClicks'],"Southeast (Alabama, Carolinas, Georgia, Tennessee)",Level Equity;Five Elms Capital,,Georgia,c73e1eb93b1c56f9200f69d833e00368,30305,memberclicks-inc
29328,ENB Therapeutics,,1 - 10,2.31,2,2.2,venture_a,Early Stage Venture,3.0,28638376.0,crunchbase,New York,United States,US-East,,New York,Remiges Ventures;BioAdvance;Alexandria Venture Investments,,New York,08fa2811d3824d44e7ff5dd2829d576b,10010,enb-therapeutics
29329,Kauris Ltd,,1 - 10,0.0057,2,0.0,venture_a,Early Stage Venture,,17725580.0,crunchbase,London,United Kingdom,UK&I,"['Kauris Studios', 'Lamoova']",,,,England,e693cf9ff5fbfadf2cf876988f17fb55,E14 9XL,kauris-ltd
29330,Civic Hall,,11 - 50,9.0,3,2.0,venture_unknown,Late Stage Venture,1.0,3731049.0,crunchbase,New York,United States,US-East,,New York,Omidyar Network,,New York,5257ed28fe6c189895387d5a5922f322,10011,civic-hall
29331,PORTER,,11 - 50,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,1299645.0,crunchbase,Jakarta,Indonesia,Asean,,,SeedPlus,,Jakarta Raya,773cab9002e639628a3fdafbbd91fb3f,11610,porter-id
29332,PharmEasy,,501 - 1000,328.538857,7,220.0,venture_d,Late Stage Venture,8.0,44336.0,crunchbase,Mumbai,India,India,,,Temasek Holdings;Bessemer Venture Partners;Caisse de Depot et Placement du Quebec;Orios Venture Partners;KB Financial Group;Fundamentum;LGT group;Eight Roads Ventures,,Maharashtra,e984dc5446e169ce3c5a35802f8ce37b,,pharm-easy
29333,prettysocial media,,11 - 50,5.63399,4,3.0,venture_b,Early Stage Venture,1.0,20557381.0,crunchbase,Munich,Germany,GSA,,,FUNKE Digital,,Bayern,d8f2197943840ec436f2d816c8f8f2fa,80686,prettysocial-media-international-gmbh
29334,Kinduct,,11 - 50,9.02,2,9.0,venture_a,Early Stage Venture,3.0,718086.0,crunchbase,Halifax,Canada,Canada,,,Intel Capital;CFFI Ventures;Elysian Park Ventures,,Nova Scotia,84de16780dabe43283b2e62d0a6195a6,NS B3L,kinduct
29335,BIM One,,51 - 100,1.508921,3,1.508921,venture_unknown,Late Stage Venture,1.0,1736526.0,crunchbase,Quebec,Canada,Canada,,,Growth and Transition Capital,,Quebec,3348ef0ea3fe3c95422d6f9e6a4ea801,G1V0B9,bim-one
29336,Chayora,,11 - 50,253.0,2,180.0,venture_c,Late Stage Venture,1.0,10154873.0,crunchbase,Central,Hong Kong,Greater China,['朝亚'],,Actis,,Hong Kong Island,2b3150053ba0c617f7875623fee7d92d,,chayora
29337,WayUp,,11 - 50,27.268,3,18.5,venture_b,Early Stage Venture,10.0,46577.0,crunchbase,New York,United States,US-East,['Campus Job'],New York,Axel Springer;General Catalyst;CAA Ventures;Female Founders Fund;Index Ventures;Lerer Hippeau;OurCrowd;Trinity Ventures;BoxGroup;SV Angel,,New York,954380a98677006a5226081736c85322,10001,wayup
29338,Alto Pharmacy,,251 - 500,356.0,6,1000.0,venture_d,Late Stage Venture,5.0,660098.0,crunchbase,San Francisco,United States,US-West,['ScriptDash'],Northern California,Olive Tree Capital;Greenoaks Capital;SoftBank Vision Fund;Jackson Square Ventures;Zola Global Investors,,California,4e3c07b0287ccae306e673d08da6660a,94107,scriptdash
29339,G-KEEP,,1 - 10,2.175436,2,1.875436,venture_unknown,Late Stage Venture,,8657718.0,crunchbase,Orléans,France,WEM,,,,,Centre,b78e90019a7b95cac8deb7e9258d4fb1,45100,g-keep
29340,GNA Biosolutions,,11 - 50,20.00611,3,13.5,venture_c,Late Stage Venture,9.0,6647651.0,crunchbase,Munich,Germany,GSA,,,SHS Gesellschaft fur Beteiligungsmanagement;Robert Bosch Venture Capital;KfW;OCCIDENT;GreyBird Ventures;Unternehmertum Venture Capital Partners;btov Partners;Mey Capital Matrix;Wachstumsfonds Bayern,,Bayern,a04d2ebc030e8c1f6b555c7b3be49bc5,82152,gna-biosolutions
29341,ZipGo,,101 - 250,52.031871,4,0.0,venture_unknown,Late Stage Venture,1.0,4753501.0,crunchbase,Bengaluru,India,India,,,InnoVen Capital,,Karnataka,49129fd315eae61f4bcc8864b7856352,,zipgo
29342,Crowdmix,,101 - 250,18.189661,1,18.189661,venture_unknown,Late Stage Venture,,,crunchbase,London,United Kingdom,UK&I,,,,,England,113c3dc727c86cfa97353b44a1bdb14e,EC2A 4DN,crowdmix
29343,BinaryVR,,1 - 10,5.6,4,4.5,venture_a,Early Stage Venture,4.0,33432909.0,crunchbase,Burlingame,United States,US-West,,Northern California,KT investment Inc.;Kakao Ventures;Pearl Abyss Capital;Atinum Investment,,California,9f0a11a67b484a6b87d10d05ac034c9c,94010,binaryvr
29344,Everykey,,11 - 50,0.0,4,0.0,venture_unknown,Late Stage Venture,5.0,1735122.0,crunchbase,Cleveland,United States,,,,Sparkland Capital;Alchemist Accelerator;IncWell;Cathexis;Hard Yaka,,Ohio,82175ab7d736ba9444705135cdef8b00,,everykey
29345,ICX Media,,11 - 50,18.7,5,6.6,venture_b,Early Stage Venture,1.0,3246751.0,crunchbase,Washington,United States,US-East,,Mid-Atlantic,PJC,,District of Columbia,7dd54281a976f10c5fc8357dceddcf85,20006,icx-media-inc
29346,"Glad Cube, Inc.",,,1.403986,1,1.403986,venture_unknown,Late Stage Venture,2.0,1948283.0,crunchbase,Osaka,Japan,Japan,,,NTT DOCOMO Ventures;Mobile Internet Capital,,Osaka,6dd3a445987650e1ce4d53ee286ed19d,541-0048,glad-cube-inc
29347,Pana,,11 - 50,11.45,5,10.0,venture_a,Early Stage Venture,7.0,1085601.0,crunchbase,Denver,United States,US-West,,Mountain Desert,FG Angels;Galvanize;MergeLane;500 Startups;Bessemer Venture Partners;Techstars Ventures;Matchstick Ventures,,Colorado,194ea37b6b6eb54a82bf765ef186bc41,80216,pana
29348,Ettorney,,1 - 10,1.0,1,1.0,venture_unknown,Late Stage Venture,1.0,1582156.0,crunchbase,Tel Aviv-yafo,Israel,Israel,,,AltaIR Capital,,Tel Aviv,1d4eeb9e14e9aeb966c3e1003b82d7d6,,ettorney
29349,Happy L-Lord AB / Adventure Box,,11 - 50,0.357719,1,6.861702,venture_unknown,Late Stage Venture,1.0,102241.0,crunchbase,Stockholm,Sweden,Nordics,['Happy L-Lord AB'],,,"Redhe, Eva",Stockholms Lan,7908581b3210f317529dc772ed5b4f7d,118 23,happy-l-lord-ab
29350,Altibbi,,11 - 50,8.5,2,6.5,venture_b,Early Stage Venture,6.0,8253.0,crunchbase,Dubai,United Arab Emirates,MENA,,,DASH Ventures;Endeavor Catalyst;TAMM Invest;Rimco Investments;Vickers Venture Partners;Middle East Venture Partners (MEVP),,Dubai,684c3daa06146e28f159fa59e4722a30,,altibbi
29351,BasharSoft,,11 - 50,7.7,2,6.0,venture_b,Early Stage Venture,3.0,8705785.0,crunchbase,Cairo,Egypt,MENA,,,Endure Capital;Vostok Ventures;European Bank for Reconstruction and Development,,Al Qahirah,cdf4e696d98c40bed474c2b64223d79d,12577,basharsoft
29352,Vulog,,101 - 250,30.971123,3,20.0,venture_b,Early Stage Venture,4.0,541157.0,crunchbase,Nice,France,WEM,,,ETF Partners;Bpifrance;Inven Capital;Frog Capital,,Provence-Alpes-Cote d'Azur,d060b3af70a02fe14cc3ea05c28ba1b9,06200,vulog-com
29353,CoinTribe Technologies,,101 - 250,15.0,2,10.0,venture_b,Early Stage Venture,2.0,2456105.0,crunchbase,Gurgaon,India,India,['CoinTribe '],,Sabre Partners,"Dalmia, Puneet",Haryana,d3b32aa328000ae05943e7138eda1940,122003,cointribe
29354,Biryani Blues,,51 - 100,0.0,3,0.0,venture_unknown,Late Stage Venture,,1444441.0,crunchbase,Gurgaon,India,India,,,,,Haryana,a17a7d0e9544b88e864043468d201145,,biryani-blues
29355,Functionize,,11 - 50,19.1875,3,16.0,venture_a,Early Stage Venture,1.0,1382373.0,crunchbase,San Francisco,United States,US-West,,Northern California,Canvas Ventures,,California,d78ddb3b948f1976725a9cbde970a9aa,94105,functionize
29356,Cathay Photonics Limited,,,0.0,2,0.0,venture_a,Early Stage Venture,1.0,19518347.0,crunchbase,Kowloon City,Hong Kong,Greater China,,,Saltagen Ventures,,Kowloon,54ba78ea4093a316428ff62afcd2e7c6,,cathay-photonics-limited
29357,Farmnote,,,9.8,3,3.5,venture_b,Early Stage Venture,10.0,2286909.0,crunchbase,Obihiro,Japan,Japan,,,DG Ventures;D2 Garage;Leave a Nest;Kagoshima Bank;Hokuyo Bank;Real Tech Fund;FFG Venture Business Partners,"Chiba, Kotaro;Koizumi, Fumiaki;Naganuma, Shintaro",Hokkaido,44e3b4cfea3aa22570c6925cb0705a43,080-0026,farmnote
29358,Pronto Technology,,11 - 50,1.2058799999999998,2,1.2058799999999998,venture_a,Early Stage Venture,7.0,21606133.0,crunchbase,London,United Kingdom,UK&I,,,Warner Yard;Seedcamp;London Co-Investment Fund;Playfair Capital;Seedrs;Ballpark Ventures;Passion Capital,,England,2b4d2fad45f15bc015b1d7868bc5c32e,,pronto-technology
29359,PacketFabric,,11 - 50,100.0,2,25.0,venture_b,Early Stage Venture,1.0,3091355.0,crunchbase,Culver City,United States,US-West,['PacketFabric'],Greater Los Angeles,NantCapital,,California,a6472accd06ddd41407561239968cfe3,90230,packetfabric-llc
29360,My Webspot,,101 - 250,1.0,1,1.0,venture_a,Early Stage Venture,1.0,476143.0,crunchbase,Paris,France,WEM,,,Telecom Square Inc.,,Ile-de-France,1185e4abc47c1ca490759ab2cd3a5adf,75002,my-webspot
29361,Alyne,,11 - 50,3.389153,3,3.389153,venture_a,Early Stage Venture,2.0,909222.0,crunchbase,Munich,Germany,GSA,,,ALSTIN Capital;Hannover Digital Investments GmbH,,Bayern,ec9f93926d68f6d6426fb712de0e49d6,80339,alyne
29362,Ubiquity Retirement + Savings,,51 - 100,19.955211,2,19.0,venture_d,Late Stage Venture,,255383.0,crunchbase,San Francisco,United States,US-West,['Formerly The Online 401(k)'],Northern California,,,California,177bc756d989aaa233a469f33cb911b8,94111,ubiquity-retirement-savings
29363,Movinga,,251 - 500,92.806266,6,17.103742999999998,venture_e,Late Stage Venture,5.0,351851.0,crunchbase,Berlin,Germany,GSA,,,Earlybird Venture Capital;Santo Venture Capital;ETF Partners;Harbert European Growth Capital;Rocket Internet,,Berlin,98382cc6f70a28e66ce49de13a713573,10559,movinga
29364,Kindly Care,,1 - 10,8.499999,5,5.4,venture_a,Early Stage Venture,4.0,542769.0,crunchbase,San Francisco,United States,US-West,,Northern California,MHS Capital;Jackson Square Ventures;FJ Labs;Javelin Venture Partners,,California,01debd366a908038a652e7157f3a7950,94108,kindly-care
29365,EstateGuru,,11 - 50,1.418611,4,0.0,venture_unknown,Late Stage Venture,1.0,112622.0,crunchbase,Tallinn,Estonia,CESA,,,Speedinvest,,Harjumaa,a12152a959b57eb408eed13385fd2497,,estateguru
29366,The Floow,,51 - 100,16.6,3,16.6,venture_unknown,Late Stage Venture,3.0,4290486.0,crunchbase,Sheffield,United Kingdom,UK&I,,,UEC Group;Direct Line Insurance;Fosun International,,Sheffield,75a96b9e21541c8077a42390957b21a0,S3 8HQ,thefloow
29367,WeTrack,,1 - 10,0.0,4,0.0,venture_unknown,Late Stage Venture,1.0,10673320.0,crunchbase,London,United Kingdom,UK&I,,,Downing Ventures,,England,5f23bfd1672341aca6486602a629743a,WC1x OAE,wetrack
29368,Adicet Bio,,,145.625,3,80.0,venture_b,Early Stage Venture,6.0,9418830.0,crunchbase,New York,United States,US-East,,New York,Novartis Venture Fund;Johnson & Johnson Innovation;OrbiMed;aMoon2 Fund;Samsung Ventures;Pontifax,,New York,ff4fe4a0f190a8fe64755a385427a9bf,10022,adicet-bio
29369,Lume Technologies Inc,,11 - 50,5.430199,4,4.3,venture_unknown,Late Stage Venture,2.0,21095437.0,crunchbase,Douglasville,United States,US-Central,['Lume'],"Southeast (Alabama, Carolinas, Georgia, Tennessee)",BaseCamp Ventures,"Morales, Octavio",Georgia,7ec6457193c7ec97e36da26606e01ac2,30133,lume-technologies-inc
29370,Mirrativ,,,41.123338,2,31.670339,venture_unknown,Late Stage Venture,6.0,84322.0,crunchbase,Tokyo,Japan,Japan,,,Globis Capital Partners;ITOCHU Technology Ventures;Global Brain Corporation;YJ Capital;ANRI;JAFCO Japan,,Tokyo,bb1f0882f6c3b91880a097dd0b5d6947,,mirrativ
29371,Discord,,101 - 250,279.3,7,2050.0,venture_f,Late Stage Venture,7.0,136.0,crunchbase,San Francisco,United States,,,,FirstMark;Greenoaks Capital;Technology Opportunity Partners;IVP (Institutional Venture Partners);Spark Capital;Tencent Holdings;Index Ventures,,California,ca98fe2d0751f95dfc888fbb99ebb17b,,discord
29372,TurboTenant,,1 - 10,10.2,3,6.5,venture_a,Early Stage Venture,2.0,82254.0,crunchbase,Fort Collins,United States,US-West,,Mountain Desert,RET Ventures;Access Ventures,,Colorado,5ee31c21d00da7a4286111683c5143d1,80524,turbo-tenant-llc
29373,uMotif,,1 - 10,4.361766,4,3.172945,venture_unknown,Late Stage Venture,1.0,5803998.0,crunchbase,London,United Kingdom,UK&I,,,Albion Capital Group,,England,aae022c9025de264784690e6a5ffedef,,umotif
29374,Preservica,,251 - 500,13.716091,3,10.0,venture_b,Early Stage Venture,1.0,871950.0,crunchbase,Boston,United States,US-East,,Mid-Atlantic,Mobeus Equity Partners,,Massachusetts,af1a5ed46256f250e7238a21ce84417c,20850,preservica
29375,"Connected Signals, Inc.",,11 - 50,2.792199,7,0.0,venture_a,Early Stage Venture,1.0,18102849.0,crunchbase,Eugene,United States,US-West,,Pacific Northwest,Plug and Play,,Oregon,aa27024d038959cb6c8aa79f31af9d06,97401,connected-signals
29376,StartupXseed Ventures,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,5621766.0,crunchbase,Bangalore,India,India,,,Canbank Venture Capital Fund,,Karnataka,d68f194873111a204e311af68a98fc8b,560078,startupxseed-ventures
29377,Wirepas,,11 - 50,22.876045,4,16.132827,venture_b,Early Stage Venture,5.0,2660235.0,crunchbase,Tampere,Finland,Nordics,,,Inventure;KPN Ventures;ETF Partners;Vito Ventures;Tesi,,Western Finland,be3188784c4b4fa4a44d6f1c6d6549fc,33720,wirepas
29378,Falkonry,,51 - 100,10.9,2,4.6,venture_a,Early Stage Venture,8.0,3994786.0,crunchbase,Sunnyvale,United States,,,,Basis Set Ventures;Fortive;Polaris Partners;SparkLabs Accelerator;Presidio Ventures;Zetta Venture Partners;Next47;Start Smart Labs,,California,e0ce7c194b491a46063cae619f21ea6f,95087,falkonry
29379,Bedly,,1 - 10,1.652926,2,0.999998,venture_unknown,Late Stage Venture,,,crunchbase,New York,United States,US-East,['Launchpad Technologies'],New York,,,New York,4e53978c63719b5ed95485791c41828c,10016,launchpad-3
29380,DropKaffe,,51 - 100,2.175826,4,0.55,venture_a,Early Stage Venture,7.0,,crunchbase,Bangalore,India,India,['Goodness! Beverages'],,Fireside Ventures;Brigade Group;Growth Story,"Pansari, Sidharth;Oberoi, Hitesh;Shankar, Nirupa;Salarpuria, Apurv",Karnataka,7b111cd406584537174f401cd1197b4d,560094,dropkaffe
29381,Onslip,,11 - 50,4.484583,4,2.26623,venture_unknown,Late Stage Venture,,5367516.0,crunchbase,Stockholm,Sweden,Nordics,,,,,Stockholms Lan,339f5f09fd43949997e14b2059133cdb,11329,onslip
29382,Moringa School,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,1172387.0,crunchbase,Nairobi,Kenya,Africa,,,DOB Equity,,Nairobi Area,1293338c4f491de244ca7bfd561118fd,,moringa-school
29383,X4 Pharmaceuticals,,11 - 50,64.499999,3,27.0,venture_b,Early Stage Venture,1.0,5715522.0,crunchbase,Cambridge,United States,US-East,,New England,Cormorant Asset Management,,Massachusetts,4e35f1b5c85ad8da4b412051eab49083,02142,x4-pharmaceuticals
29384,Torque Therapeutics,,11 - 50,30.0,2,25.0,venture_a,Early Stage Venture,1.0,12783483.0,crunchbase,Cambridge,United States,US-East,,New England,Flagship Pioneering,,Massachusetts,8b5795332d1aff06041be4ffcda1e606,02139,torque-therapeutics
29385,Skyland Analytics,,11 - 50,2.252493,2,0.6199939999999999,venture_unknown,Late Stage Venture,,16006231.0,crunchbase,Niwot,United States,US-West,,Mountain Desert,,,Colorado,3ec764cf18148d5f7b75d0920dbcd2fe,80503,skyland-analytics
29386,Mininavident,,11 - 50,1.431221,5,0.0,venture_unknown,Late Stage Venture,1.0,16774265.0,crunchbase,Basel,Switzerland,GSA,,,GoBeyond,,Basel-Stadt,fc32bfe6f0d5fed95a1c22ba9147f059,4057,mininavident
29387,Need Supply,,11 - 50,6.8,4,0.5,venture_unknown,Late Stage Venture,,66881.0,crunchbase,Richmond,United States,US-East,,Mid-Atlantic,,,Virginia,2fae6853cd16f258cc2ef2c27b3ee6c3,23221,need-supply
29388,Aqueduct Critical Care,,,6.779481,5,0.0,venture_b,Early Stage Venture,1.0,,crunchbase,Bothell,United States,US-West,,Pacific Northwest,Mighty Capital,,Washington,b2bb15a6f067e071667134b6339a93e1,98011,aqueduct-critical-care
29389,doopoll,,1 - 10,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,6265791.0,crunchbase,Cardiff,United Kingdom,UK&I,['dooloop'],,Development Bank of Wales,,Cardiff,1699e9e304f0d5cca13198ea2e908d30,CF72 8NG,doopoll
29390,Faction,,101 - 250,62.0,7,14.0,venture_b,Early Stage Venture,6.0,4307639.0,crunchbase,Denver,United States,US-West,['Peak'],Mountain Desert,Sweetwater Capital Partners;Dell Technologies Capital;Meritage Funds;River Cities Capital Funds;ORIX Growth Capital;Charterhouse Strategic Partners,,Colorado,52b88d0da924736aa226dffc839d07da,80264,faction
29391,Sensorweb,,11 - 50,0.0,1,0.0,venture_a,Early Stage Venture,1.0,3185857.0,crunchbase,Florianópolis,Brazil,Latam South,,,CVENTURES,,Santa Catarina,4a0b907f70ab862302b2f2d63a829397,,sensorweb
29392,Nudge Rewards,,11 - 50,16.079431,6,9.3,venture_b,Early Stage Venture,5.0,4202511.0,crunchbase,Toronto,Canada,Canada,['Greengage Mobile'],,Business Development Bank of Canada;StandUp Ventures;Jump Capital;Brightspark Ventures;Generation Ventures,,Ontario,b4a49d14d7866792f2ef711891bd6c8f,M5V 3C1,nudge-rewards
29393,Scoop Technologies,,11 - 50,95.7,5,60.0,venture_c,Late Stage Venture,8.0,1360518.0,crunchbase,San Francisco,United States,US-West,"['Scoop Technologies', 'PiggyBack Rides', 'Scoop']",Northern California,Activate Capital Partners;Total Ventures;Signia Venture Partners;NGP Capital;G2VP;Index Ventures;Workday Ventures;BNP Paribas Investment Partners,,California,5a6bdb05a9cdf80859365129c735511b,94105,scoop-4
